"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"1009","GB-BV-050","Labridae Bodianus frenchii",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1010","GB-BV-050","Labridae Choerodon rubescens",4,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1011","GB-BV-050","Labridae Coris auricularis",48,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1012","GB-BV-050","Labridae Notolabrus parilus",7,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1013","GB-BV-050","Labridae Ophthalmolepis lineolatus",35,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1014","GB-BV-050","Labridae Pseudolabrus biserialis",9,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1015","GB-BV-050","Microcanthidae Neatypus obliquus",293,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1016","GB-BV-050","Monacanthidae Meuschenia flavolineata",4,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1017","GB-BV-050","Monacanthidae Meuschenia galii",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1018","GB-BV-050","Monacanthidae Meuschenia hippocrepis",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1019","GB-BV-050","Mullidae Upeneichthys vlamingii",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1020","GB-BV-050","Myliobatidae Myliobatis tenuicaudatus",2,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1021","GB-BV-050","Plesiopidae Paraplesiops meleagris",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1022","GB-BV-050","Plesiopidae Trachinops noarlungae",110,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1023","GB-BV-050","Pomacentridae Parma victoriae",3,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1024","GB-BV-050","Scombridae Thunnus spp",1,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1025","GB-BV-050","Serranidae Hypoplectrodes nigroruber",2,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1026","GB-BV-050","Sillaginidae Sillaginodes punctatus",5,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1027","GB-BV-050","Sparidae Chrysophrys auratus",14,115.4319217,-33.37749,28.5,"Fished","spatially balanced"
"1028","GB-BV-051","Apogonidae Ostorhinchus victoriae",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1029","GB-BV-051","Carangidae Pseudocaranx spp",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1030","GB-BV-051","Carangidae Seriola hippos",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1031","GB-BV-051","Gerreidae Parequula melbournensis",4,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1032","GB-BV-051","Labridae  sp2",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1033","GB-BV-051","Labridae Austrolabrus maculatus",13,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1034","GB-BV-051","Labridae Coris auricularis",347,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1035","GB-BV-051","Labridae Eupetrichthys angustipes",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1036","GB-BV-051","Labridae Notolabrus parilus",6,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1037","GB-BV-051","Labridae Ophthalmolepis lineolatus",41,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1038","GB-BV-051","Labridae Pseudolabrus biserialis",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1039","GB-BV-051","Microcanthidae Neatypus obliquus",87,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1040","GB-BV-051","Microcanthidae Tilodon sexfasciatus",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1041","GB-BV-051","Monacanthidae  spp",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1042","GB-BV-051","Monacanthidae Acanthaluteres sp1",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1043","GB-BV-051","Monacanthidae Meuschenia galii",4,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1044","GB-BV-051","Monacanthidae Scobinichthys granulatus",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1045","GB-BV-051","Mullidae Upeneichthys vlamingii",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1046","GB-BV-051","Muraenidae Gymnothorax woodwardi",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1047","GB-BV-051","Myliobatidae Myliobatis tenuicaudatus",2,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1048","GB-BV-051","Pinguipedidae  spp",3,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1049","GB-BV-051","Pomacentridae Chromis klunzingeri",86,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1050","GB-BV-051","Sparidae Chrysophrys auratus",7,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1051","GB-BV-051","Unknown Unknown Unknown",1,115.4306233,-33.47364667,20.3,"Fished","spatially balanced"
"1052","GB-BV-052","Carangidae Seriola hippos",2,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1053","GB-BV-052","Chaetodontidae Chelmonops curiosus",1,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1054","GB-BV-052","Heterodontidae Heterodontus portusjacksoni",1,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1055","GB-BV-052","Labridae Austrolabrus maculatus",38,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1056","GB-BV-052","Labridae Choerodon rubescens",2,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1057","GB-BV-052","Labridae Coris auricularis",171,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1058","GB-BV-052","Labridae Notolabrus parilus",2,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1059","GB-BV-052","Labridae Ophthalmolepis lineolatus",10,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1060","GB-BV-052","Mullidae Upeneichthys vlamingii",1,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1061","GB-BV-052","Myliobatidae Myliobatis tenuicaudatus",3,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1062","GB-BV-052","Pinguipedidae Parapercis haackei",1,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1063","GB-BV-052","Plesiopidae Trachinops noarlungae",374,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1064","GB-BV-052","Pomacentridae Chromis klunzingeri",31,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1065","GB-BV-052","Serranidae Hypoplectrodes nigroruber",3,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1066","GB-BV-052","Sparidae Chrysophrys auratus",20,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1067","GB-BV-052","Trygonorrhinidae Trygonorrhina dumerilii",2,115.236075,-33.45261,36.1,"Fished","spatially balanced"
"1068","GB-BV-053","Dasyatidae Bathytoshia brevicaudata",3,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1069","GB-BV-053","Labridae Choerodon rubescens",1,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1070","GB-BV-053","Labridae Coris auricularis",80,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1071","GB-BV-053","Labridae Eupetrichthys angustipes",2,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1072","GB-BV-053","Labridae Siphonognathus attenuatus",1,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1073","GB-BV-053","Microcanthidae Neatypus obliquus",2,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1074","GB-BV-053","Mullidae Upeneichthys stotti",8,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1075","GB-BV-053","Myliobatidae Myliobatis tenuicaudatus",4,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1076","GB-BV-053","Pinguipedidae Parapercis haackei",1,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1077","GB-BV-053","Platycephalidae Platycephalus spp",1,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1078","GB-BV-053","Sparidae Chrysophrys auratus",9,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1079","GB-BV-053","Trygonorrhinidae Trygonorrhina dumerilii",5,115.1597917,-33.53440667,31.7,"Fished","spatially balanced"
"1080","GB-BV-054","Aracanidae Anoplocapros lenticularis",1,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1081","GB-BV-054","Aracanidae Aracana aurita",1,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1082","GB-BV-054","Carangidae Pseudocaranx spp",6,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1083","GB-BV-054","Gerreidae Parequula melbournensis",46,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1084","GB-BV-054","Labridae Austrolabrus maculatus",4,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1085","GB-BV-054","Labridae Coris auricularis",50,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1086","GB-BV-054","Labridae Eupetrichthys angustipes",1,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1087","GB-BV-054","Labridae Halichoeres brownfieldi",5,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1088","GB-BV-054","Labridae Ophthalmolepis lineolatus",4,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1089","GB-BV-054","Monacanthidae Acanthaluteres sp1",56,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1090","GB-BV-054","Mullidae Upeneichthys stotti",1,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1091","GB-BV-054","Mullidae Upeneichthys vlamingii",2,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1092","GB-BV-054","Myliobatidae Myliobatis tenuicaudatus",2,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1093","GB-BV-054","Sparidae Chrysophrys auratus",2,115.2882833,-33.49042667,30.3,"Fished","spatially balanced"
"1094","GB-BV-055","Carangidae  spp",1,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1095","GB-BV-055","Carangidae Pseudocaranx spp",5,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1096","GB-BV-055","Carangidae Trachurus novaezelandiae",3,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1097","GB-BV-055","Gerreidae Parequula melbournensis",14,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1098","GB-BV-055","Labridae Coris auricularis",1,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1099","GB-BV-055","Mullidae Upeneichthys vlamingii",2,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1100","GB-BV-055","Myliobatidae Myliobatis tenuicaudatus",1,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1101","GB-BV-055","Platycephalidae Platycephalus spp",16,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1102","GB-BV-055","Scombridae  spp",2,115.3208683,-33.371805,35.6,"Fished","spatially balanced"
"1103","GB-BV-056","Carangidae  spp",68,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1104","GB-BV-056","Carangidae Pseudocaranx spp",103,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1105","GB-BV-056","Dasyatidae Bathytoshia brevicaudata",2,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1106","GB-BV-056","Gerreidae Parequula melbournensis",98,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1107","GB-BV-056","Mullidae Upeneichthys spp",1,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1108","GB-BV-056","Myliobatidae Myliobatis tenuicaudatus",1,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1109","GB-BV-056","Platycephalidae Platycephalus spp",11,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1110","GB-BV-056","Scombridae  spp",1,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1111","GB-BV-056","Sillaginidae Sillago spp",45,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1112","GB-BV-056","Unknown Unknown Unknown",430,115.1299467,-33.35743667,43,"Fished","spatially balanced"
"1113","GB-BV-057","Carangidae Pseudocaranx spp",8,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1114","GB-BV-057","Carangidae Seriola hippos",1,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1115","GB-BV-057","Dasyatidae Bathytoshia brevicaudata",2,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1116","GB-BV-057","Gerreidae Parequula melbournensis",20,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1117","GB-BV-057","Labridae Choerodon rubescens",1,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1118","GB-BV-057","Labridae Coris auricularis",21,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1119","GB-BV-057","Labridae Eupetrichthys angustipes",2,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1120","GB-BV-057","Mullidae Upeneichthys stotti",5,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1121","GB-BV-057","Myliobatidae Myliobatis tenuicaudatus",6,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1122","GB-BV-057","Pinguipedidae Parapercis haackei",1,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1123","GB-BV-057","Platycephalidae Platycephalus spp",1,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1124","GB-BV-057","Sparidae Chrysophrys auratus",4,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1125","GB-BV-057","Trygonorrhinidae Aptychotrema vincentiana",1,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1126","GB-BV-057","Trygonorrhinidae Trygonorrhina dumerilii",3,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1127","GB-BV-057","Veliferidae Metavelifer multiradiatus",1,115.0877883,-33.50719667,37.4,"Fished","spatially balanced"
"1128","GB-BV-058","Apogonidae Ostorhinchus rueppellii",26,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1129","GB-BV-058","Apogonidae Ostorhinchus victoriae",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1130","GB-BV-058","Carangidae Pseudocaranx spp",160,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1131","GB-BV-058","Gerreidae Parequula melbournensis",37,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1132","GB-BV-058","Hemiramphidae  spp",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1133","GB-BV-058","Labridae  spp",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1134","GB-BV-058","Labridae Austrolabrus maculatus",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1135","GB-BV-058","Labridae Choerodon rubescens",3,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1136","GB-BV-058","Labridae Coris auricularis",42,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1137","GB-BV-058","Labridae Eupetrichthys angustipes",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1138","GB-BV-058","Labridae Notolabrus parilus",4,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1139","GB-BV-058","Labridae Ophthalmolepis lineolatus",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1140","GB-BV-058","Monacanthidae  spp",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1141","GB-BV-058","Monacanthidae Acanthaluteres sp1",3,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1142","GB-BV-058","Monacanthidae Scobinichthys granulatus",12,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1143","GB-BV-058","Mullidae Upeneichthys vlamingii",3,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1144","GB-BV-058","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1145","GB-BV-058","Unknown Unknown Unknown",47,115.3644,-33.57625667,14.4,"Fished","spatially balanced"
"1146","GB-BV-059","Aracanidae Anoplocapros amygdaloides",1,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1147","GB-BV-059","Gerreidae Parequula melbournensis",23,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1148","GB-BV-059","Labridae Eupetrichthys angustipes",2,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1149","GB-BV-059","Labridae Siphonognathus spp",1,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1150","GB-BV-059","Mullidae Upeneichthys vlamingii",1,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1151","GB-BV-059","Sparidae Chrysophrys auratus",52,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1152","GB-BV-059","Trygonorrhinidae Trygonorrhina dumerilii",3,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1153","GB-BV-059","Unknown Unknown Unknown",1,115.2907517,-33.47797333,31.2,"Fished","spatially balanced"
"1154","GB-BV-060","Aracanidae Anoplocapros amygdaloides",1,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1155","GB-BV-060","Carangidae Pseudocaranx spp",128,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1156","GB-BV-060","Carangidae Trachurus novaezelandiae",51,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1157","GB-BV-060","Dasyatidae Bathytoshia brevicaudata",1,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1158","GB-BV-060","Gerreidae Parequula melbournensis",5,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1159","GB-BV-060","Monacanthidae Nelusetta ayraud",8,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1160","GB-BV-060","Myliobatidae Myliobatis tenuicaudatus",1,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1161","GB-BV-060","Neosebastidae Neosebastes pandus",1,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1162","GB-BV-060","Platycephalidae Platycephalus spp",26,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1163","GB-BV-060","Sillaginidae Sillago spp",53,115.119515,-33.45263833,41.1,"Fished","spatially balanced"
"1164","GB-BV-061","Apogonidae Ostorhinchus rueppellii",31,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1165","GB-BV-061","Arripidae Arripis georgianus",105,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1166","GB-BV-061","Carangidae Trachurus spp",1,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1167","GB-BV-061","Gerreidae Parequula melbournensis",13,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1168","GB-BV-061","Labridae Notolabrus parilus",1,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1169","GB-BV-061","Monacanthidae Acanthaluteres sp1",1,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1170","GB-BV-061","Monacanthidae Meuschenia freycineti",1,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1171","GB-BV-061","Monacanthidae Scobinichthys granulatus",20,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
"1172","GB-BV-061","Mullidae Upeneichthys vlamingii",1,115.1864567,-33.621095,9.3,"Fished","spatially balanced"
